record_id,user_id,dialog_id,dialog_name,dimension_id,dimension_name,question_id,question_text,question_type,answer_value,answer_time
1347,498,49,18,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-19 19:54:38.58767+08
1347,498,49,18,3,咨访同盟WAI-Observer-Short,item8,,choice,4,2025-11-19 19:54:38.58767+08
1347,498,49,18,3,咨访同盟WAI-Observer-Short,item9,,choice,4,2025-11-19 19:54:38.58767+08
1007,498,50,17,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q1,,choice,5,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q2,,choice,5,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q3,,choice,5,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q4,,choice,5,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q5,,choice,5,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q6,,choice,5,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q7,,choice,4,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q8,,choice,4,2025-11-17 21:37:25.115128+08
1007,498,50,17,1,共情评估量表 (TES),q9,,choice,5,2025-11-17 21:37:25.115128+08
1009,498,50,17,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-17 21:38:31.744709+08
1009,498,50,17,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-17 21:38:31.744709+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item10,,choice,2,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item11,,choice,4,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item12,,choice,4,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item4,,choice,2,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item8,,choice,5,2025-11-17 21:38:25.478015+08
1008,498,50,17,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-11-17 21:38:25.478015+08
1349,498,51,16,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q1,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q2,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q3,,choice,6,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q4,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q5,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q6,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q7,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q8,,choice,5,2025-11-19 19:56:01.378519+08
1349,498,51,16,1,共情评估量表 (TES),q9,,choice,6,2025-11-19 19:56:01.378519+08
1351,498,51,16,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-19 19:56:34.499287+08
1351,498,51,16,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-19 19:56:34.499287+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item10,,choice,3,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item11,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item12,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item3,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item4,,choice,2,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item7,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item8,,choice,5,2025-11-19 19:56:30.679042+08
1350,498,51,16,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-11-19 19:56:30.679042+08
1343,498,52,15,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q1,,choice,4,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q2,,choice,5,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q3,,choice,5,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q4,,choice,5,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q5,,choice,4,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q6,,choice,5,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q7,,choice,5,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q8,,choice,5,2025-11-19 19:51:59.156019+08
1343,498,52,15,1,共情评估量表 (TES),q9,,choice,5,2025-11-19 19:51:59.156019+08
1345,498,52,15,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-19 19:52:43.062288+08
1345,498,52,15,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-19 19:52:43.062288+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item10,,choice,3,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item11,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item12,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item4,,choice,2,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item7,,choice,5,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item8,,choice,4,2025-11-19 19:52:38.16099+08
1344,498,52,15,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-11-19 19:52:38.16099+08
1715,498,53,14,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q1,,choice,4,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q2,,choice,4,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q3,,choice,4,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q4,,choice,4,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q5,,choice,3,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q6,,choice,4,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q7,,choice,3,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q8,,choice,3,2025-11-22 20:57:26.938841+08
1715,498,53,14,1,共情评估量表 (TES),q9,,choice,4,2025-11-22 20:57:26.938841+08
1717,498,53,14,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-22 20:58:05.205427+08
1717,498,53,14,2,无条件积极关注,positive_regard_level,,choice,第2阶段（2分）- 咨询师机械地回应来访者，表现出很少的积极关注，因此也缺少非占有性温暖（nonpossessive warmth）。咨询师可能忽略来访者或其感受，或表现出漠不关心或缺乏兴趣。在需要给予适度温暖回应时，咨询师却忽略来访者；咨询师表现出的完全被动，几乎传达出一种无条件的漠视。,2025-11-22 20:58:05.205427+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item1,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item10,,choice,4,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item11,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item12,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item2,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item3,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item4,,choice,4,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item5,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item6,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item7,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item8,,choice,3,2025-11-22 20:58:00.56131+08
1716,498,53,14,3,咨访同盟WAI-Observer-Short,item9,,choice,3,2025-11-22 20:58:00.56131+08
2211,498,54,13,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q1,,choice,5,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q2,,choice,5,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q3,,choice,4,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q4,,choice,5,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q5,,choice,4,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q6,,choice,5,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q7,,choice,4,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q8,,choice,4,2025-11-30 10:42:01.315257+08
2211,498,54,13,1,共情评估量表 (TES),q9,,choice,5,2025-11-30 10:42:01.315257+08
2213,498,54,13,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-30 10:42:52.494307+08
2213,498,54,13,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-30 10:42:52.494307+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item1,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item10,,choice,3,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item11,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item12,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item2,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item4,,choice,3,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item5,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item6,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item8,,choice,4,2025-11-30 10:42:48.425998+08
2212,498,54,13,3,咨访同盟WAI-Observer-Short,item9,,choice,4,2025-11-30 10:42:48.425998+08
1340,498,55,12,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q1,,choice,5,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q2,,choice,5,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q3,,choice,6,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q4,,choice,6,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q5,,choice,5,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q6,,choice,5,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q7,,choice,4,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q8,,choice,4,2025-11-19 19:36:15.481414+08
1340,498,55,12,1,共情评估量表 (TES),q9,,choice,5,2025-11-19 19:36:15.481414+08
1342,498,55,12,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-19 19:37:10.73506+08
1342,498,55,12,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-19 19:37:10.73506+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item10,,choice,4,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item11,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item12,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item4,,choice,3,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item8,,choice,5,2025-11-19 19:37:05.99361+08
1341,498,55,12,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-11-19 19:37:05.99361+08
1709,498,56,11,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q1,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q2,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q3,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q4,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q5,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q6,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q7,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q8,,choice,5,2025-11-22 20:52:54.833689+08
1709,498,56,11,1,共情评估量表 (TES),q9,,choice,5,2025-11-22 20:52:54.833689+08
1711,498,56,11,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-22 20:53:35.617197+08
1711,498,56,11,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-22 20:53:35.617197+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item10,,choice,2,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item11,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item12,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item3,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item4,,choice,2,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item8,,choice,5,2025-11-22 20:53:26.4101+08
1710,498,56,11,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-11-22 20:53:26.4101+08
1001,498,57,10,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q1,,choice,5,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q2,,choice,5,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q3,,choice,4,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q4,,choice,5,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q5,,choice,4,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q6,,choice,4,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q7,,choice,4,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q8,,choice,4,2025-11-17 21:24:19.647417+08
1001,498,57,10,1,共情评估量表 (TES),q9,,choice,6,2025-11-17 21:24:19.647417+08
1003,498,57,10,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-17 21:26:49.034174+08
1003,498,57,10,2,无条件积极关注,positive_regard_level,,choice,第3阶段（3分）- 咨询师表现出对来访者的积极关注，但这是一种半占有性的关注，即咨询师向来访者传达出他对其行为的想法与要求。咨询师视自己为来访者的责任人（responsible for the client）。,2025-11-17 21:26:49.034174+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item1,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item10,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item11,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item12,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item3,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item4,,choice,5,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item6,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item8,,choice,4,2025-11-17 21:26:14.872643+08
1002,498,57,10,3,咨访同盟WAI-Observer-Short,item9,,choice,4,2025-11-17 21:26:14.872643+08
2205,498,58,9,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q1,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q2,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q3,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q4,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q5,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q6,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q7,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q8,,choice,5,2025-11-30 10:37:42.188649+08
2205,498,58,9,1,共情评估量表 (TES),q9,,choice,5,2025-11-30 10:37:42.188649+08
2207,498,58,9,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-30 10:38:25.798142+08
2207,498,58,9,2,无条件积极关注,positive_regard_level,,choice,第4阶段（4分）- 咨询师清晰地传达出对来访者福祉的深切兴趣和关心，对来访者大部分的行为和状态都展现出非评判的、无条件的积极关注。尽管在更个人化和私密的领域仍存在一些条件性，但来访者被给予做自己的自由，并如其所是地被喜爱。咨询师视自己为对来访者负责（responsible to the client）。,2025-11-30 10:38:25.798142+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item10,,choice,2,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item11,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item12,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item2,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item3,,choice,6,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item4,,choice,2,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item5,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item6,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item7,,choice,4,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item8,,choice,5,2025-11-30 10:38:20.696843+08
2206,498,58,9,3,咨访同盟WAI-Observer-Short,item9,,choice,5,2025-11-30 10:38:20.696843+08
998,498,59,8,1,共情评估量表 (TES),evaluation_notes,,text,未填写,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q1,,choice,6,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q2,,choice,6,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q3,,choice,5,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q4,,choice,6,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q5,,choice,5,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q6,,choice,5,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q7,,choice,5,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q8,,choice,6,2025-11-17 21:20:00.765687+08
998,498,59,8,1,共情评估量表 (TES),q9,,choice,6,2025-11-17 21:20:00.765687+08
1000,498,59,8,2,无条件积极关注,evaluation_notes,,text,未填写,2025-11-17 21:22:14.967014+08
1000,498,59,8,2,无条件积极关注,positive_regard_level,,choice,第4阶段（4分）- 咨询师清晰地传达出对来访者福祉的深切兴趣和关心，对来访者大部分的行为和状态都展现出非评判的、无条件的积极关注。尽管在更个人化和私密的领域仍存在一些条件性，但来访者被给予做自己的自由，并如其所是地被喜爱。咨询师视自己为对来访者负责（responsible to the client）。,2025-11-17 21:22:14.967014+08
999,498,59,8,3,咨访同盟WAI-Observer-Short,evaluation_notes,,text,未填写,2025-11-17 21:22:00.183508+08
999,498,59,8,3,咨访同盟WAI-Observer-Short,item1,,choice,5,2025-11-17 21:22:00.183508+08
999,498,59,8,3,咨访同盟WAI-Observer-Short,item10,,choice,4,2025-11-17 21:22:00.183508+08
999,498,59,8,3,咨访同盟WAI-Observer-Short,item11,,choice,5,2025-11-17 21:22:00.183508+08
